Transit.land ID,TransitFeeds ID,mdb_source_id,data_type,entity_type,provider,name,note,static_reference,direct_download,authentication_type,authentication_info,api_key_parameter_name,license
f-northcountrytransitdistrict~rt,,,gtfs_rt,sa,North County Transit District (NCTD),,,14,https://api.goswift.ly/real-time/nctd/gtfs-rt-alerts/,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-northcountrytransitdistrict~rt,,,gtfs_rt,tu,North County Transit District (NCTD),,,14,https://api.goswift.ly/real-time/nctd/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-smart~mi~rt,,,gtfs_rt,vp,Suburban Mobility Authority for Regional Transit (SMART),,,414,https://api.goswift.ly/real-time/detroit-smartbus/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-smart~mi~rt,,,gtfs_rt,sa,Suburban Mobility Authority for Regional Transit (SMART),,,414,https://api.goswift.ly/real-time/detroit-smartbus/gtfs-rt-alerts/,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-smart~mi~rt,,,gtfs_rt,tu,Suburban Mobility Authority for Regional Transit (SMART),,,414,https://api.goswift.ly/real-time/detroit-smartbus/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
,city-of-saskatoon/840,,gtfs_rt,vp,Saskatoon Transit,,,716,http://apps2.saskatoon.ca/app/data/Vehicle/VehiclePositions.pb,0,,,
,city-of-saskatoon/842,,gtfs_rt,sa,Saskatoon Transit,,,716,http://apps2.saskatoon.ca/app/data/Alert/Alerts.pb,0,,,
f-saskatoon~rt,city-of-saskatoon/841,,gtfs_rt,tu,Saskatoon Transit,,,716,http://apps2.saskatoon.ca/app/data/TripUpdate/TripUpdates.pb,0,,,
f-c29-communitytransit~rt,community-transit/1324,,gtfs_rt,vp,Community Transit,,,287,https://s3.amazonaws.com/commtrans-realtime-prod/vehiclepositions.pb,0,,,https://www.communitytransit.org/OpenData
f-c29-communitytransit~rt,community-transit/1324,,gtfs_rt,sa,Community Transit,,,287,https://s3.amazonaws.com/commtrans-realtime-prod/alerts.pb,0,,,https://www.communitytransit.org/OpenData
f-c29-communitytransit~rt,community-transit/1061,,gtfs_rt,tu,Community Transit,,,287,https://s3.amazonaws.com/commtrans-realtime-prod/tripupdates.pb,0,,,https://www.communitytransit.org/OpenData
f-cttransithartford~rt,connecticut-transit/501,,gtfs_rt,vp,Connecticut Transit,,,553,https://s3.amazonaws.com/cttransit-realtime-prod/vehiclepositions.pb,0,,,https://www.cttransit.com/about/developers/terms-of-use
f-cttransithartford~rt,connecticut-transit/502,,gtfs_rt,sa,Connecticut Transit,,,553,https://s3.amazonaws.com/cttransit-realtime-prod/alerts.pb,0,,,https://www.cttransit.com/about/developers/terms-of-use
f-cttransithartford~rt,connecticut-transit/500,,gtfs_rt,tu,Connecticut Transit,,,553,https://s3.amazonaws.com/cttransit-realtime-prod/tripupdates.pb,0,,,https://www.cttransit.com/about/developers/terms-of-use
f-corvallis~or~rt,,,gtfs_rt,vp,City of Corvallis,,,136,https://api.goswift.ly/real-time/ocwcog-corvallis/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-corvallis~or~rt,,,gtfs_rt,tu,City of Corvallis,,,136,https://api.goswift.ly/real-time/ocwcog-corvallis/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-dentoncountytransportationauthority~rt,,,gtfs_rt,vp,Denton County Transportation Authority,,,151,http://api.transitime.org/api/v1/key/dca04420/agency/dcta/command/gtfs-rt/vehiclePositions?format=bin,0,,,https://www.dcta.net/resources/open-data
f-dentoncountytransportationauthority~rt,,,gtfs_rt,tu,Denton County Transportation Authority,,,151,http://api.transitime.org/api/v1/key/dca04420/agency/dcta/command/gtfs-rt/tripUpdates?format=bin,0,,,https://www.dcta.net/resources/open-data
,hamilton-street-railway/1124,,gtfs_rt,vp,Hamilton Street Railway,,,723,https://opendata.hamilton.ca/GTFS-RT/GTFS_VehiclePositions.pb,0,,,
,hamilton-street-railway/1123,,gtfs_rt,sa,Hamilton Street Railway,,,723,https://opendata.hamilton.ca/GTFS-RT/GTFS_ServiceAlerts.pb,0,,,
,hamilton-street-railway/1125,,gtfs_rt,tu,Hamilton Street Railway,,,723,https://opendata.hamilton.ca/GTFS-RT/GTFS_TripUpdates.pb,0,,,
,,,gtfs_rt,vp,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/Vehicle/VehiclePositions.pb,0,,,https://www.duluthtransit.com/home/doing-business/developer-resources/
,,,gtfs_rt,sa,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/Alert/Alerts.pb,0,,,https://www.duluthtransit.com/home/doing-business/developer-resources/
,duluth-transit/1122,,gtfs_rt,tu,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/TripUpdate/TripUpdates.pb,0,,,https://www.duluthtransit.com/home/doing-business/developer-resources/
f-dnru-durham~area~transit~authority~nc~us~rt,,,gtfs_rt,tu,GoDurham,,,377,https://api.goswift.ly/real-time/godurham/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-dnru-durham~area~transit~authority~nc~us~rt,,,gtfs_rt,vp,GoDurham,,,377,https://api.goswift.ly/real-time/godurham/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-dpz-durhamregiontransit~rt,durham-region-transit/1094,,gtfs_rt,vp,Durham Region Transit,,,,https://drtonline.durhamregiontransit.com/gtfsrealtime/VehiclePositions,0,,,https://opendata.durham.ca/search?q=service%20alert
f-dpz-durhamregiontransit~rt,durham-region-transit/1325,,gtfs_rt,sa,Durham Region Transit,,,,https://maps.durham.ca/OpenDataGTFS/alerts.pb,0,,,https://opendata.durham.ca/search?q=service%20alert
f-dpz-durhamregiontransit~rt,durham-region-transit/1093,,gtfs_rt,tu,Durham Region Transit,,,,https://drtonline.durhamregiontransit.com/gtfsrealtime/TripUpdates,0,,,https://opendata.durham.ca/search?q=service%20alert
f-abqride~rt,,,gtfs_rt,tu,ABQ RIDE,,,166,https://api.goswift.ly/real-time/abq-ride/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-abqride~rt,,,gtfs_rt,vp,ABQ RIDE,,,166,https://api.goswift.ly/real-time/abq-ride/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-f244-RITC~Transcollines~RT,,,gtfs_rt,vp,Transcollines,,,739,http://67.212.79.244:8080/hermes_st_Transcollines/pb/vehiclePositions.pb,0,,,https://github.com/transcollines/GTFS-RT/blob/master/LICENCE.MD
f-f244-RITC~Transcollines~RT,,,gtfs_rt,tu,Transcollines,,,739,http://67.212.79.244:8080/hermes_st_Transcollines/pb/tripUpdates.pb,0,,,https://github.com/transcollines/GTFS-RT/blob/master/LICENCE.MD
f-sportran~rt,,,gtfs_rt,tu,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/tripupdates,,,,
f-sportran~rt,,,gtfs_rt,vp,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/vehiclepositions,,,,
f-sportran~rt,,,gtfs_rt,sa,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/alerts,,,,
f-c20-tillamook~or~us~rt,,,gtfs_rt,tu,Tillamook County Transportation District ,,,246,https://api.goswift.ly/real-time/tillamook/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-c20-tillamook~or~us~rt,,,gtfs_rt,sa,Tillamook County Transportation District ,,,246,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/tillamook-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-c20-tillamook~or~us~rt,,,gtfs_rt,vp,Tillamook County Transportation District ,,,246,https://api.goswift.ly/real-time/tillamook/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-banning~pass~transit~rt~alerts,,,gtfs_rt,sa,City of Banning Pass Transit System,,,220,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/banning-ca-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-banning~pass~transit~rt,,,gtfs_rt,tu,City of Banning Pass Transit System,,,220,https://api.goswift.ly/real-time/banning/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-banning~pass~transit~rt,,,gtfs_rt,vp,City of Banning Pass Transit System,,,220,https://api.goswift.ly/real-time/banning/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9rc-cascadeseast~or~us~rt~alerts,,,gtfs_rt,sa,Cascades East Transit,,,138,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/cascadeseast-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9rc-cascadeseast~or~us~rt,,,gtfs_rt,tu,Cascades East Transit,,,138,https://api.goswift.ly/real-time/coic/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9rc-cascadeseast~or~us~rt,,,gtfs_rt,vp,Cascades East Transit,,,138,https://api.goswift.ly/real-time/coic/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9r0-redding~ca~us~rt~alerts,,,gtfs_rt,sa,Redding Area Bus Authority,,,114,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/redding-ca-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9r0-redding~ca~us~rt,,,gtfs_rt,vp,Redding Area Bus Authority,,,114,https://api.goswift.ly/real-time/redding/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9r0-redding~ca~us~rt,,,gtfs_rt,tu,Redding Area Bus Authority,,,114,https://api.goswift.ly/real-time/redding/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-cincinnatimetro~rt,,,gtfs_rt,tu,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/tripupdate/tripupdates.pb,0,,,
f-cincinnatimetro~rt,,,gtfs_rt,vp,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/vehicle/vehiclepositions.pb,0,,,
f-cincinnatimetro~rt,,,gtfs_rt,sa,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/alert/alerts.pb,0,,,
f-9qb-laketransit~ca~us~rt,,,gtfs_rt,vp,Lake Transit Authority,,,68,https://api.goswift.ly/real-time/lake-county/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9qb-laketransit~ca~us~rt,,,gtfs_rt,tu,Lake Transit Authority,,,68,https://api.goswift.ly/real-time/lake-county/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9pp-humboldtcounty~ca~us~redwood~rt,,,gtfs_rt,vp,Humboldt Transit,Redwood Transit System,,19,https://api.goswift.ly/real-time/redwood/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
,,,gtfs_rt,sa,Humboldt Transit,Redwood Transit System,,19,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/humboldtcounty-ca-us/service_alerts.proto,0,,,
f-9pp-humboldtcounty~ca~us~redwood~rt,,,gtfs_rt,tu,Humboldt Transit,Redwood Transit System,,19,https://api.goswift.ly/real-time/redwood/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-ets~rt,edmonton-transit-system/576,,gtfs_rt,vp,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf
f-ets~rt,edmonton-transit-system/890,,gtfs_rt,sa,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf
f-ets~rt,edmonton-transit-system/575,,gtfs_rt,tu,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf
f-9pz-lincolncounty~or~us~rt,,,gtfs_rt,vp,Lincoln County Transit,,,23,https://api.goswift.ly/real-time/lincoln-county/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9pz-lincolncounty~or~us~rt,,,gtfs_rt,tu,Lincoln County Transit,,,23,https://api.goswift.ly/real-time/lincoln-county/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9pz-lincolncounty~or~us~rt~alerts,,,gtfs_rt,sa,Lincoln County Transit,,,23,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/lincolncounty-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-thebus~vt~rt,,,gtfs_rt,vp,Marble Valley Regional Transit District (MVRTD),,,430,https://api.goswift.ly/real-time/marble-valley/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-thebus~vt~rt,,,gtfs_rt,tu,Marble Valley Regional Transit District (MVRTD),,,430,https://api.goswift.ly/real-time/marble-valley/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-sunsetempiretransportationdistrict~rt,,,gtfs_rt,vp,Sunset Empire Transportation District,,,246,https://api.goswift.ly/real-time/setd/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-sunsetempiretransportationdistrict~rt,,,gtfs_rt,tu,Sunset Empire Transportation District,,,246,https://api.goswift.ly/real-time/setd/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9qd-mercedthebus~ca~us~rt,,,gtfs_rt,vp,Merced County Transit (The Bus),,,86,https://thebuslive.com/gtfs-rt/vehiclepositions,0,,,
f-9qd-mercedthebus~ca~us~rt,,,gtfs_rt,sa,Merced County Transit (The Bus),,,86,https://thebuslive.com/gtfs-rt/alerts,0,,,
f-kerncounty~ca~rt,,,gtfs_rt,vp,Kern Transit,,,47,https://api.goswift.ly/real-time/kern-transit/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-kerncounty~ca~rt,,,gtfs_rt,tu,Kern Transit,,,47,https://api.goswift.ly/real-time/kern-transit/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-crtransit~vt~rt,,,gtfs_rt,vp,The Current,,,428,https://api.goswift.ly/real-time/thecurrent/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-crtransit~vt~rt,,,gtfs_rt,tu,The Current,,,428,https://api.goswift.ly/real-time/thecurrent/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-greenmtncn~vt~rt,,,gtfs_rt,vp,Green Mountain Community Network,,,539,https://api.goswift.ly/real-time/bennington-gmcn/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-greenmtncn~vt~rt,,,gtfs_rt,tu,Green Mountain Community Network,,,539,https://api.goswift.ly/real-time/bennington-gmcn/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-chittendoncounty~rt,,,gtfs_rt,vp,Green Mountain Transit Agency,,,629,https://api.goswift.ly/real-time/green-mountain/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-chittendoncounty~rt,,,gtfs_rt,tu,Green Mountain Transit Agency,,,629,https://api.goswift.ly/real-time/green-mountain/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-merrimackvalley~rt,,,gtfs_rt,vp,Merrimack Valley Regional Transit Authority (MVRTA),,,445,https://api.goswift.ly/real-time/massdot-mvrta/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-merrimackvalley~rt,,,gtfs_rt,tu,Merrimack Valley Regional Transit Authority (MVRTA),,,445,https://api.goswift.ly/real-time/massdot-mvrta/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-thebus~hi~rt,,,gtfs_rt,vp,TheBus,,,10,https://api.goswift.ly/real-time/thebus/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-thebus~hi~rt,,,gtfs_rt,tu,TheBus,,,10,https://api.goswift.ly/real-time/thebus/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-grt~rt,grand-river-transit/624,,gtfs_rt,tu,Grand River Transit,,,721,http://webapps.regionofwaterloo.ca/api/grt-routes/api/tripupdates,0,,,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx
f-grt~rt,grand-river-transit/623,,gtfs_rt,vp,Grand River Transit,,,721,http://webapps.regionofwaterloo.ca/api/grt-routes/api/vehiclepositions,0,,,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx
f-vinenapacounty~rt,,,gtfs_rt,tu,VINE Transit,,,1288,https://api.goswift.ly/real-time/napa-valley/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-vinenapacounty~rt,,,gtfs_rt,vp,VINE Transit,,,1288,https://api.goswift.ly/real-time/napa-valley/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-dpmg-rta,greater-cleveland-regional-transit-authority/1065,,gtfs_rt,tu,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,
f-dpmg-rta,greater-cleveland-regional-transit-authority/1326,,gtfs_rt,sa,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,
f-dpmg-rta,greater-cleveland-regional-transit-authority/1066,,gtfs_rt,vp,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,
f-dhv-hillsborougharearegionaltransit~rt,hillsborough-area-regional-transit/257,,gtfs_rt,tu,Hillsborough Area Regional Transit,,,325,http://api.tampa.onebusaway.org:8088/trip-updates,0,,,
f-dhv-hillsborougharearegionaltransit~rt,hillsborough-area-regional-transit/258,,gtfs_rt,vp,Hillsborough Area Regional Transit,,,325,http://api.tampa.onebusaway.org:8088/vehicle-positions,0,,,
f-drk-ny~suffolkcountytransit~rt,,,gtfs_rt,tu,Suffolk County Transit,,,548,http://gtfsrealtime.suffolkcountyny.gov:8080/gtfsrealtime/TripUpdates,0,,,https://www.suffolkcountyny.gov/Departments/Public-Works/Transportation/Terms-and-Conditions
f-drk-ny~suffolkcountytransit~rt,,,gtfs_rt,vp,Suffolk County Transit,,,548,http://gtfsrealtime.suffolkcountyny.gov:8080/gtfsrealtime/VehiclePositions,0,,,https://www.suffolkcountyny.gov/Departments/Public-Works/Transportation/Terms-and-Conditions
f-9q9hy-mountainview~rt,,,gtfs_rt,vp,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/vehiclepositions,0,,,
f-9q9hy-mountainview~rt,,,gtfs_rt,sa,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/alerts,0,,,
f-9q9hy-mountainview~rt,,,gtfs_rt,tu,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/tripupdates,0,,,
f-c29-communitytransit~rt,,,gtfs_rt,vp,Community Transit,,,287,http://s3.amazonaws.com/commtrans-realtime-prod/vehiclepositions.pb,0,,,https://www.communitytransit.org/opendata
f-c29-communitytransit~rt,,,gtfs_rt,sa,Community Transit,,,287,http://s3.amazonaws.com/commtrans-realtime-prod/alerts.pb,0,,,https://www.communitytransit.org/opendata
f-c29-communitytransit~rt,,,gtfs_rt,tu,Community Transit,,,287,http://s3.amazonaws.com/commtrans-realtime-prod/tripupdates.pb,0,,,https://www.communitytransit.org/opendata
f-intercitytransit~rt,intercity-transit/451,,gtfs_rt,vp,Intercity Transit,,,266,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/19.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-intercitytransit~rt,,,gtfs_rt,sa,Intercity Transit,,,266,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/19.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-intercitytransit~rt,intercity-transit/450,,gtfs_rt,tu,Intercity Transit,,,266,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/19.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-kingcountymetro~rt,king-county-metro/445,,gtfs_rt,tu,King County Metro,,,1330,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/1.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-kingcountymetro~rt,king-county-metro/1327,,gtfs_rt,sa,King County Metro,,,1330,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/1.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-kingcountymetro~rt,king-county-metro/446,,gtfs_rt,vp,King County Metro,,,1330,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/1.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-piercetransit~rt,,,gtfs_rt,tu,Pierce Transit,,,265,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/3.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-piercetransit~rt,,,gtfs_rt,sa,Pierce Transit,,,265,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/3.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-piercetransit~rt,,,gtfs_rt,vp,Pierce Transit,,,265,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/3.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-seattlestreetcar~rt,,,gtfs_rt,vp,City of Seattle - Streetcar,,,,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/23.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-seattlestreetcar~rt,,,gtfs_rt,sa,City of Seattle - Streetcar,,,,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/23.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-seattlestreetcar~rt,,,gtfs_rt,tu,City of Seattle - Streetcar,,,,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/23.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-everetttransit~rt,,,gtfs_rt,vp,Everett Transit,,,288,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/97.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-everetttransit~rt,,,gtfs_rt,sa,Everett Transit,,,288,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/97.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-everetttransit~rt,,,gtfs_rt,tu,Everett Transit,,,288,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/97.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-soundtransit~rt,,,gtfs_rt,vp,Sound Transit,,,268,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/40.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-soundtransit~rt,,,gtfs_rt,sa,Sound Transit,,,268,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/40.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-soundtransit~rt,,,gtfs_rt,tu,Sound Transit,,,268,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/40.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
